vertical_code,vertical_name,rank,company_name,company_key,acquiring_likelihood_score,confidence,signals,evidence_count,osm_type,osm_id,lat,lon,website,phone,address,source_tags_json
7300-7999,Business Services,173,BIR-NET,bir net,61,medium,"website,phone,address",1,node,13186040298,41.1178129,25.4050811,https://www.bir-net.com/,+30 25310 85544,Ορφέως 3 69132 Κομοτηνή,"{""addr:city"": ""\u039a\u03bf\u03bc\u03bf\u03c4\u03b7\u03bd\u03ae"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""69132"", ""addr:street"": ""\u039f\u03c1\u03c6\u03ad\u03c9\u03c2"", ""email"": ""info@bir-net.com"", ""mobile"": ""+30 6992 654 321"", ""name"": ""BIR-NET"", ""office"": ""consulting"", ""phone"": ""+30 25310 85544"", ""website"": ""https://www.bir-net.com/""}"
7300-7999,Business Services,174,BETA CAE Systems (Thermi site),beta cae systems thermi site,61,medium,"website,phone,address",1,node,11577041869,40.5507233,23.0027834,https://www.beta-cae.com/,+30 2314 159210,Θεσσαλονίκη - Νέα Μουδανιά,"{""addr:street"": ""\u0398\u03b5\u03c3\u03c3\u03b1\u03bb\u03bf\u03bd\u03af\u03ba\u03b7 - \u039d\u03ad\u03b1 \u039c\u03bf\u03c5\u03b4\u03b1\u03bd\u03b9\u03ac"", ""email"": ""ansa@beta-cae.com"", ""name"": ""BETA CAE Systems (Thermi site)"", ""office"": ""company"", ""phone"": ""+30 2314 159210"", ""website"": ""https://www.beta-cae.com/""}"
7300-7999,Business Services,175,Avitron,avitron,61,medium,"website,phone,address",1,node,6185718195,37.9993741,23.6949946,https://www.avitron.gr/,+30 210 2287000,Στ. Τσαλαβούτα 11 12131 Περιστέρι,"{""addr:city"": ""\u03a0\u03b5\u03c1\u03b9\u03c3\u03c4\u03ad\u03c1\u03b9"", ""addr:country"": ""GR"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""12131"", ""addr:street"": ""\u03a3\u03c4. \u03a4\u03c3\u03b1\u03bb\u03b1\u03b2\u03bf\u03cd\u03c4\u03b1"", ""email"": ""info@avitron.gr"", ""name"": ""Avitron"", ""office"": ""company"", ""phone"": ""+30 210 2287000"", ""website"": ""https://www.avitron.gr/""}"
7300-7999,Business Services,176,Ariexpo,ariexpo,61,medium,"website,phone,address",1,way,600028920,37.907093,23.7344187,https://www.ariexpo.gr/,+30 210 984 3863,Αλίμου 68 17455 Άλιμος,"{""addr:city"": ""\u0386\u03bb\u03b9\u03bc\u03bf\u03c2"", ""addr:housenumber"": ""68"", ""addr:postcode"": ""17455"", ""addr:street"": ""\u0391\u03bb\u03af\u03bc\u03bf\u03c5"", ""building"": ""yes"", ""building:material"": ""mirror"", ""email"": ""central@ariexpo.gr"", ""name"": ""Ariexpo"", ""office"": ""company"", ""phone"": ""+30 210 984 3863"", ""website"": ""https://www.ariexpo.gr/""}"
7300-7999,Business Services,177,Aqua Team,aqua team,61,medium,"website,phone,address",1,node,2574670448,38.033588,23.8396638,https://aquateam.gr,+302108041485,Λεωφόρος Πεντέλης 112 15235 Βριλήσσια,"{""addr:city"": ""\u0392\u03c1\u03b9\u03bb\u03ae\u03c3\u03c3\u03b9\u03b1"", ""addr:country"": ""GR"", ""addr:housenumber"": ""112"", ""addr:postcode"": ""15235"", ""addr:street"": ""\u039b\u03b5\u03c9\u03c6\u03cc\u03c1\u03bf\u03c2 \u03a0\u03b5\u03bd\u03c4\u03ad\u03bb\u03b7\u03c2"", ""contact:phone"": ""210 8041485"", ""contact:website"": ""http://www.aquateam.gr"", ""name"": ""Aqua Team"", ""office"": ""company"", ""phone"": ""+302108041485"", ""website"": ""https://aquateam.gr""}"
7300-7999,Business Services,178,Allertec healthcare,allertec healthcare,61,medium,"website,phone,address",1,node,1762193574,40.5728622,22.9690912,http://healthcare.allertec.gr,2310488700,Καραμανλή Κωνσταντίνου 74 55134 Καλαμαριά,"{""addr:city"": ""\u039a\u03b1\u03bb\u03b1\u03bc\u03b1\u03c1\u03b9\u03ac"", ""addr:country"": ""GR"", ""addr:housenumber"": ""74"", ""addr:postcode"": ""55134"", ""addr:street"": ""\u039a\u03b1\u03c1\u03b1\u03bc\u03b1\u03bd\u03bb\u03ae \u039a\u03c9\u03bd\u03c3\u03c4\u03b1\u03bd\u03c4\u03af\u03bd\u03bf\u03c5"", ""email"": ""info@allertec.gr"", ""name"": ""Allertec healthcare"", ""office"": ""company"", ""phone"": ""2310488700"", ""source"": ""geodata.gov.gr"", ""website"": ""http://healthcare.allertec.gr""}"
7300-7999,Business Services,179,Agrino,agrino,61,medium,"website,phone,address",1,way,777691342,38.0610959,23.784829,https://www.agrino.gr,2111816000,Αμαρουσίου 57 14123 Λυκόβρυση,"{""addr:city"": ""\u039b\u03c5\u03ba\u03cc\u03b2\u03c1\u03c5\u03c3\u03b7"", ""addr:country"": ""GR"", ""addr:housenumber"": ""57"", ""addr:postcode"": ""14123"", ""addr:street"": ""\u0391\u03bc\u03b1\u03c1\u03bf\u03c5\u03c3\u03af\u03bf\u03c5"", ""building"": ""yes"", ""fax"": ""2106126677"", ""name"": ""Agrino"", ""office"": ""company"", ""phone"": ""2111816000"", ""website"": ""https://www.agrino.gr""}"
7300-7999,Business Services,180,Adelco Α.Ε.,adelco,61,medium,"website,phone,address",1,node,10171379491,37.9576605,23.6819544,https://www.adelco.gr/,+302104819311,Πειραιώς 37,"{""addr:housenumber"": ""37"", ""addr:street"": ""\u03a0\u03b5\u03b9\u03c1\u03b1\u03b9\u03ce\u03c2"", ""company"": ""biotech"", ""email"": ""info@adelco.gr"", ""name"": ""Adelco \u0391.\u0395."", ""office"": ""company"", ""phone"": ""+302104819311"", ""website"": ""https://www.adelco.gr/""}"
7300-7999,Business Services,181,Adamant Composites,adamant composites,61,medium,"website,phone,address",1,way,519652092,38.2985333,21.8185545,https://adamant-composites.gr/,+30 2610 931730,Αγίας Λαύρας 26504,"{""addr:postcode"": ""26504"", ""addr:street"": ""\u0391\u03b3\u03af\u03b1\u03c2 \u039b\u03b1\u03cd\u03c1\u03b1\u03c2"", ""building"": ""industrial"", ""fax"": ""+30 2610 931 727"", ""name"": ""Adamant Composites"", ""office"": ""company"", ""phone"": ""+30 2610 931730"", ""roof:levels"": ""0"", ""website"": ""https://adamant-composites.gr/""}"
7300-7999,Business Services,182,AboutHotelier.com,abouthotelier com,61,medium,"website,phone,address",1,node,10152841680,37.6335277,22.7299171,https://abouthotelier.com/,+30 2751 025632,Βασιλέως Γεωργίου Α' 30 21232 Άργος,"{""addr:city"": ""\u0386\u03c1\u03b3\u03bf\u03c2"", ""addr:housenumber"": ""30"", ""addr:postcode"": ""21232"", ""addr:street"": ""\u0392\u03b1\u03c3\u03b9\u03bb\u03ad\u03c9\u03c2 \u0393\u03b5\u03c9\u03c1\u03b3\u03af\u03bf\u03c5 \u0391'"", ""name"": ""AboutHotelier.com"", ""office"": ""advertising_agency"", ""phone"": ""+30 2751 025632"", ""website"": ""https://abouthotelier.com/""}"
7300-7999,Business Services,183,Skroutz S.A.,skroutz s a,59,medium,"website,opening_hours,address",1,node,7260062357,38.0441953,23.7598386,https://skroutz.gr,,Αλέκου Παναγούλη 91 14234 Νέα Ιωνία,"{""addr:city"": ""\u039d\u03ad\u03b1 \u0399\u03c9\u03bd\u03af\u03b1"", ""addr:country"": ""GR"", ""addr:housenumber"": ""91"", ""addr:postcode"": ""14234"", ""addr:street"": ""\u0391\u03bb\u03ad\u03ba\u03bf\u03c5 \u03a0\u03b1\u03bd\u03b1\u03b3\u03bf\u03cd\u03bb\u03b7"", ""company"": ""software_development"", ""email"": ""support@skroutz.gr"", ""fax"": ""+302102752057"", ""level"": ""2,3"", ""name"": ""Skroutz S.A."", ""office"": ""company"", ""opening_hours"": ""Mo-Fr 09:00-18:00"", ""ref:vatin"": ""EL800863970"", ""smoking"": ""outside"", ""website"": ""https://skroutz.gr""}"
7300-7999,Business Services,184,Raymetrics S.A.,raymetrics s a,59,medium,"website,opening_hours,address",1,node,5276079698,38.0636027,23.7519042,https://www.raymetrics.com/,,Σπάρτης 32 14452 Μεταμόρφωση,"{""addr:city"": ""\u039c\u03b5\u03c4\u03b1\u03bc\u03cc\u03c1\u03c6\u03c9\u03c3\u03b7"", ""addr:housenumber"": ""32"", ""addr:postcode"": ""14452"", ""addr:street"": ""\u03a3\u03c0\u03ac\u03c1\u03c4\u03b7\u03c2"", ""description"": ""Lidar manufacturer."", ""name"": ""Raymetrics S.A."", ""office"": ""company"", ""opening_hours"": ""Mo-Fr 09:00-17:00"", ""website"": ""https://www.raymetrics.com/"", ""wheelchair"": ""yes""}"
7300-7999,Business Services,185,RA.Tec,ra tec,59,medium,"operator,phone,address",1,way,599342344,38.0924924,23.7324134,,+30 210 2448847,Θεμιστοκλέους 23 13675 Αχαρνές,"{""addr:city"": ""\u0391\u03c7\u03b1\u03c1\u03bd\u03ad\u03c2"", ""addr:country"": ""GR"", ""addr:housenumber"": ""23"", ""addr:postcode"": ""13675"", ""addr:street"": ""\u0398\u03b5\u03bc\u03b9\u03c3\u03c4\u03bf\u03ba\u03bb\u03ad\u03bf\u03c5\u03c2"", ""addr:unit"": ""1"", ""building"": ""yes"", ""description"": ""\u0395\u03bc\u03c0\u03cc\u03c1\u03b9\u03bf \u03bc\u03b7\u03c7\u03b1\u03bd\u03b7\u03bc\u03ac\u03c4\u03c9\u03bd \u03b3\u03c1\u03b1\u03c6\u03b9\u03ba\u03ce\u03bd \u03c4\u03b5\u03c7\u03bd\u03ce\u03bd."", ""name"": ""RA.Tec"", ""office"": ""company"", ""operator"": ""\u03a1\u03b1\u03b3\u03b9\u03ac\u03c2 \u0391\u03b8\u03b1\u03bd\u03ac\u03c3\u03b9\u03bf\u03c2 \u0391\u03bd\u03c4."", ""phone"": ""+30 210 2448847""}"
7300-7999,Business Services,186,Noha Morte Studio,noha morte studio,59,medium,"website,opening_hours,address",1,node,13623799071,37.9011922,24.0275156,https://www.nohamorte.eu,,Aristotelous 75 19003 Porto Rafti,"{""addr:city"": ""Porto Rafti"", ""addr:housenumber"": ""75"", ""addr:postcode"": ""19003"", ""addr:street"": ""Aristotelous"", ""name"": ""Noha Morte Studio"", ""office"": ""it"", ""opening_hours"": ""Mo-Fr 09:00-18:00"", ""website"": ""https://www.nohamorte.eu""}"
7300-7999,Business Services,187,Infoterra Ο.Ε.,infoterra,59,medium,"website,opening_hours,address",1,node,4460765189,39.5554074,21.7978428,https://www.infoterra.gr/,,Λάρισα - Τρίκαλα 2ο Χλμ Ε.Ο. 42100 Τρίκαλα,"{""addr:city"": ""\u03a4\u03c1\u03af\u03ba\u03b1\u03bb\u03b1"", ""addr:housenumber"": ""2\u03bf \u03a7\u03bb\u03bc \u0395.\u039f."", ""addr:postcode"": ""42100"", ""addr:street"": ""\u039b\u03ac\u03c1\u03b9\u03c3\u03b1 - \u03a4\u03c1\u03af\u03ba\u03b1\u03bb\u03b1"", ""name"": ""Infoterra \u039f.\u0395."", ""office"": ""company"", ""opening_hours"": ""08:00-16:00"", ""website"": ""https://www.infoterra.gr/""}"
7300-7999,Business Services,188,Heaven Music S.A.,heaven music s a,59,medium,"website,opening_hours,address",1,node,12350978301,38.0351822,23.7974893,https://heavenmusic.gr/,,Κηφισίας 10-12 15125,"{""addr:housenumber"": ""10-12"", ""addr:postcode"": ""15125"", ""addr:street"": ""\u039a\u03b7\u03c6\u03b9\u03c3\u03af\u03b1\u03c2"", ""contact:facebook"": ""HeavenMusicOfficial"", ""contact:instagram"": ""heaven_music_official"", ""contact:twitter"": ""HeavenMusic_gr"", ""email"": ""info@heavenmusic.gr"", ""name"": ""Heaven Music S.A."", ""office"": ""company"", ""opening_hours"": ""Mo-Fr 10:00-18:00"", ""website"": ""https://heavenmusic.gr/""}"
7300-7999,Business Services,189,Enartia Venue,enartia venue,59,medium,"website,opening_hours,address",1,node,6240168859,35.3193704,25.1807827,https://www.enartia.com/,,Σ 71601 Heraklion,"{""addr:city"": ""Heraklion"", ""addr:postcode"": ""71601"", ""addr:street"": ""\u03a3"", ""description"": ""Enartia Venue is the HQ of Papaki, Top.Host, and Magic Press"", ""level"": ""0-1"", ""name"": ""Enartia Venue"", ""office"": ""company"", ""opening_hours"": ""24/7"", ""smoking"": ""outside"", ""website"": ""https://www.enartia.com/"", ""wheelchair"": ""limited""}"
7300-7999,Business Services,190,Data Informatica,data informatica,59,medium,"operator,phone,address",1,node,12458752188,37.9291418,23.6989305,,+30 21 0985 2963,Σειρήνων 80,"{""addr:housenumber"": ""80"", ""addr:street"": ""\u03a3\u03b5\u03b9\u03c1\u03ae\u03bd\u03c9\u03bd"", ""check_date"": ""2025-03-07"", ""name"": ""Data Informatica"", ""name:el"": ""\u039a\u03b5\u03bd\u03c4\u03c1\u03bf \u039e\u03b5\u03bd\u03c9\u03bd \u0393\u03bb\u03c9\u03c3\u03c3\u03ce\u03bd \u039a\u03b1\u03b9 \u03a0\u03bb\u03b7\u03c1\u03bf\u03c6\u03bf\u03c1\u03b9\u03ba\u03b7\u03c2"", ""office"": ""educational_institution"", ""operator"": ""\u0391\u03c1\u03b9\u03c3\u03c4\u03b5\u03af\u03b4\u03b7\u03c2 \u039a\u03c1\u03b1\u03bd\u03b9\u03ac\u03c2"", ""phone"": ""+30 21 0985 2963""}"
7300-7999,Business Services,191,AXSOS ΜΕΠΕ,axsos,59,medium,"website,opening_hours,address",1,node,11145682705,40.6361618,22.9352599,https://www.axsos.de/,,Καρατάσου 7 54626,"{""addr:housenumber"": ""7"", ""addr:postcode"": ""54626"", ""addr:street"": ""\u039a\u03b1\u03c1\u03b1\u03c4\u03ac\u03c3\u03bf\u03c5"", ""name"": ""AXSOS \u039c\u0395\u03a0\u0395"", ""name:el"": ""AXSOS \u039c\u0395\u03a0\u0395"", ""name:en"": ""AXSOS MEPE"", ""office"": ""company"", ""opening_hours"": ""Mo-Fr 00:09-17:30"", ""website"": ""https://www.axsos.de/""}"
7300-7999,Business Services,192,Netconnect S.A.,netconnect s a,57,medium,"phone,opening_hours,address",2,node,6110039375,37.9542272,23.6762793,,+31 801 700 7253,Θεσσαλονίκης 13 18346 Μοσχάτο,"{""addr:city"": ""\u039c\u03bf\u03c3\u03c7\u03ac\u03c4\u03bf"", ""addr:country"": ""GR"", ""addr:housenumber"": ""13"", ""addr:postcode"": ""18346"", ""addr:street"": ""\u0398\u03b5\u03c3\u03c3\u03b1\u03bb\u03bf\u03bd\u03af\u03ba\u03b7\u03c2"", ""description"": ""Communications & I.T."", ""name"": ""Netconnect S.A."", ""office"": ""company"", ""opening_hours"": ""Mo-Fr 09:00-17:00"", ""phone"": ""+31 801 700 7253""}"
7300-7999,Business Services,193,Univar Solutions ΕΠΕ,univar solutions,57,medium,"phone,opening_hours,address",1,node,7686341685,37.9126153,23.74512,,+30 210 9739973,Βουλιαγμένης 591 16452 Αργυρούπολη,"{""addr:city"": ""\u0391\u03c1\u03b3\u03c5\u03c1\u03bf\u03cd\u03c0\u03bf\u03bb\u03b7"", ""addr:housenumber"": ""591"", ""addr:postcode"": ""16452"", ""addr:street"": ""\u0392\u03bf\u03c5\u03bb\u03b9\u03b1\u03b3\u03bc\u03ad\u03bd\u03b7\u03c2"", ""email"": ""markos.roussos@univar.com"", ""fax"": ""+30 210 9739979"", ""name"": ""Univar Solutions \u0395\u03a0\u0395"", ""office"": ""company"", ""opening_hours"": ""Mo-Su 09:00-17:00"", ""phone"": ""+30 210 9739973""}"
7300-7999,Business Services,194,Spring Marine Management,spring marine management,57,medium,"phone,opening_hours,address",1,node,9008711193,37.9339818,23.6963469,,2104117476,Αγίας Κυριακής 6,"{""addr:housenumber"": ""6"", ""addr:street"": ""\u0391\u03b3\u03af\u03b1\u03c2 \u039a\u03c5\u03c1\u03b9\u03b1\u03ba\u03ae\u03c2"", ""name"": ""Spring Marine Management "", ""office"": ""company"", ""opening_hours"": ""Mo-Fr 09:30-18:30"", ""phone"": ""2104117476""}"
7300-7999,Business Services,195,Pragma IoT SA,pragma iot,57,medium,"website,address,corporate_name",1,node,10796882947,40.5801676,22.9792427,https://pragma-iot.com,,Θεσσαλονίκη - Νέα Μουδανιά 7 55536 Πυλαία,"{""addr:city"": ""\u03a0\u03c5\u03bb\u03b1\u03af\u03b1"", ""addr:housenumber"": ""7"", ""addr:postcode"": ""55536"", ""addr:street"": ""\u0398\u03b5\u03c3\u03c3\u03b1\u03bb\u03bf\u03bd\u03af\u03ba\u03b7 - \u039d\u03ad\u03b1 \u039c\u03bf\u03c5\u03b4\u03b1\u03bd\u03b9\u03ac"", ""addr:unit"": ""km"", ""name"": ""Pragma IoT SA"", ""name:el"": ""Pragma IoT  \u0391\u0395"", ""name:en"": ""Pragma IoT SA"", ""office"": ""company"", ""website"": ""https://pragma-iot.com""}"
7300-7999,Business Services,196,Mediterranean shipping company Greece S.A.,mediterranean shipping greece s a,57,medium,"phone,opening_hours,address",1,way,269479918,37.9465002,23.6438734,,+30 2104145500,Ναυαρίνου 23,"{""addr:housenumber"": ""23"", ""addr:street"": ""\u039d\u03b1\u03c5\u03b1\u03c1\u03af\u03bd\u03bf\u03c5"", ""brand:website"": ""https://www.msc.com"", ""building"": ""commercial"", ""building:levels"": ""9"", ""name"": ""Mediterranean shipping company Greece S.A."", ""name:en"": ""Mediterranean shipping company Greece S.A."", ""office"": ""company"", ""opening_hours"": ""Mo-Fr 08:00-16:30; Sa-Su off; PH off"", ""phone"": ""+30 2104145500"", ""short_name"": ""MSC Greece""}"
7300-7999,Business Services,197,Finezza SA,finezza,57,medium,"website,address,corporate_name",1,node,13505434081,38.0948002,23.7677623,https://www.finezza.gr/en/,,Ορτανσίας 33,"{""addr:housenumber"": ""33"", ""addr:street"": ""\u039f\u03c1\u03c4\u03b1\u03bd\u03c3\u03af\u03b1\u03c2"", ""name"": ""Finezza SA"", ""office"": ""company"", ""website"": ""https://www.finezza.gr/en/""}"
7300-7999,Business Services,198,CC-LIT S.A.,cc lit s a,57,medium,"phone,opening_hours,address",1,node,6110039373,37.9543181,23.6760983,,+30 2104839140,Κισσάβου 2 18346 Μοσχάτο,"{""addr:city"": ""\u039c\u03bf\u03c3\u03c7\u03ac\u03c4\u03bf"", ""addr:country"": ""GR"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""18346"", ""addr:street"": ""\u039a\u03b9\u03c3\u03c3\u03ac\u03b2\u03bf\u03c5"", ""description"": ""Cash & Carry and Logistics for IT"", ""name"": ""CC-LIT S.A."", ""office"": ""company"", ""opening_hours"": ""Mo-Fr 09:00-17:00"", ""phone"": ""+30 2104839140""}"
7300-7999,Business Services,199,Binary Logic SA,binary logic,57,medium,"website,address,corporate_name",1,node,7082581561,37.9215216,23.7414689,https://binarylogic.net,,Αιγαίου 32 17456 Άλιμος,"{""addr:city"": ""\u0386\u03bb\u03b9\u03bc\u03bf\u03c2"", ""addr:country"": ""GR"", ""addr:housenumber"": ""32"", ""addr:postcode"": ""17456"", ""addr:street"": ""\u0391\u03b9\u03b3\u03b1\u03af\u03bf\u03c5"", ""name"": ""Binary Logic SA"", ""office"": ""company"", ""website"": ""https://binarylogic.net""}"
7300-7999,Business Services,200,a2t,a2t,56,medium,"website,phone",1,node,7451354457,38.0564761,23.8121246,https://www.aat.gr/,210 8050136,,"{""email"": ""info@a2t.gr"", ""name"": ""a2t"", ""office"": ""it"", ""phone"": ""210 8050136"", ""website"": ""https://www.aat.gr/""}"
7300-7999,Business Services,201,Vasartis,vasartis,56,medium,"website,phone",1,node,13555965899,38.0178901,23.8032212,http://www.vasartis.com,+302106836833,,"{""contact:email"": ""info@vasartis.com"", ""contact:phone"": ""+302106836833"", ""contact:website"": ""http://www.vasartis.com"", ""level"": ""1"", ""name"": ""Vasartis"", ""office"": ""architect""}"
7300-7999,Business Services,202,VIVARTIA A.B.E.E.,vivartia a b e e,56,medium,"operator,website",1,node,2322058968,38.0378843,23.7936017,http://www.vivartia.com,,,"{""name"": ""VIVARTIA A.B.E.E."", ""office"": ""company"", ""operator"": ""MIG Club"", ""source"": ""survey"", ""website"": ""http://www.vivartia.com""}"
7300-7999,Business Services,203,Speed Adv.,speed adv,56,medium,"website,phone",1,node,10009923817,40.6418244,22.9436777,https://speedadvert.gr/,2310511593,54632,"{""addr:postcode"": ""54632"", ""contact:facebook"": ""speedadvert"", ""contact:twitter"": ""speedadvert"", ""email"": ""info@speedadvert.gr"", ""name"": ""Speed Adv."", ""office"": ""company"", ""phone"": ""2310511593"", ""website"": ""https://speedadvert.gr/""}"
7300-7999,Business Services,204,Softlus,softlus,56,medium,"website,phone",1,node,13030134491,40.3009729,21.7946218,https://www.softlus.com/,+30 2461461347,,"{""contact:email"": ""info@softlus.com"", ""contact:phone"": ""+30 2461461347"", ""contact:website"": ""https://www.softlus.com/"", ""name"": ""Softlus"", ""office"": ""it""}"
7300-7999,Business Services,205,Rodos Digital Communications,rodos digital communications,56,medium,"website,phone",1,node,2384744364,36.335749,28.1973384,https://www.rodosdigital.gr/,+30-22410-86900,,"{""fax"": ""+30-22410-87077"", ""name"": ""Rodos Digital Communications"", ""office"": ""it"", ""phone"": ""+30-22410-86900"", ""shop"": ""computer"", ""website"": ""https://www.rodosdigital.gr/""}"
7300-7999,Business Services,206,Paragliding Crete,paragliding crete,56,medium,"website,phone",1,node,7467143391,35.5156708,24.0253195,https://paragliding-crete.gr/,+30 6975937593,,"{""name"": ""Paragliding Crete"", ""office"": ""company"", ""phone"": ""+30 6975937593"", ""website"": ""https://paragliding-crete.gr/""}"
7300-7999,Business Services,207,Orbyt Global,orbyt global,56,medium,"website,phone",1,node,13342845094,37.9462557,23.640956,https://www.orbytglobal.com/,+30 2107007600,,"{""check_date"": ""2025-11-30"", ""level"": ""2"", ""name"": ""Orbyt Global"", ""office"": ""company"", ""phone"": ""+30 2107007600"", ""website"": ""https://www.orbytglobal.com/""}"
7300-7999,Business Services,208,Ministry of Web,ministry of web,56,medium,"website,phone",1,node,2436981708,40.6317225,22.9416959,http://www.mow.gr,2315150023,,"{""contact:phone"": ""2315150023"", ""contact:website"": ""http://www.mow.gr"", ""name"": ""Ministry of Web"", ""office"": ""it""}"
7300-7999,Business Services,209,Maragos,maragos,56,medium,"website,phone",1,node,13252288157,38.0233697,23.7899427,http://www.maragos.gr,+302106179001,,"{""contact:email"": ""print@maragos.gr"", ""contact:phone"": ""+302106179001"", ""contact:website"": ""http://www.maragos.gr"", ""name"": ""Maragos"", ""office"": ""advertising_agency""}"
7300-7999,Business Services,210,LookForIt,lookforit,56,medium,"website,phone",1,node,2987548732,37.9822235,23.6529313,http://lookforit.gr,210 58 16 034,,"{""contact:phone"": ""210 58 16 034"", ""contact:website"": ""http://lookforit.gr"", ""name"": ""LookForIt"", ""office"": ""company""}"
7300-7999,Business Services,211,Laourakis Constructions,laourakis constructions,56,medium,"website,phone",1,node,13439845372,38.0133427,23.8186769,http://www.laourakis.gr,+302106018410,,"{""contact:phone"": ""+302106018410"", ""contact:website"": ""http://www.laourakis.gr"", ""level"": ""1"", ""name"": ""Laourakis Constructions"", ""office"": ""architect""}"
